State,Date,Total,Year,Month,Week,Quarter,Lag_1,Lag_7,Lag_30,Rolling_Mean_4,Rolling_Std_4,Is_US_Holiday,Is_Indian_Holiday
Alabama,2023-09-03,199174615.04,2023,9,35,3,196003498.18,211302494.875,205535418.6,194417939.75000003,4093894.262558112,0,0
Alabama,2023-09-10,202345731.9,2023,9,36,3,199174615.04,203031712.45,198489558.4,197589056.61000004,4093894.2625582046,0,0
Alabama,2023-09-17,219725713.15,2023,9,37,3,202345731.9,194760930.025,191443698.2,204312389.56750003,10596739.898428358,0,0
Alabama,2023-09-24,237105694.4,2023,9,38,3,219725713.15,186490147.6,199003416.0,214587938.62250006,17520352.181068227,0,0
Alabama,2023-10-01,254485675.65000004,2023,10,39,4,237105694.4,189661264.46,202957799.56666663,228415703.77500004,22437459.31288356,0,0
Alabama,2023-10-08,271865656.90000004,2023,10,40,4,254485675.65000004,192832381.32,206912183.13333333,245795685.02500004,22437459.312883638,0,0
Alabama,2023-10-15,289245638.15000004,2023,10,41,4,271865656.90000004,196003498.18,210866566.7,263175666.27500007,22437459.312883716,0,0
Alabama,2023-10-22,306625619.40000004,2023,10,42,4,289245638.15000004,199174615.04,202214026.2,280555647.5250001,22437459.312883787,0,0
Alabama,2023-10-29,324005600.65000004,2023,10,43,4,306625619.40000004,202345731.9,202520030.96666667,297935628.7750001,22437459.312883843,0,0
Alabama,2023-11-05,341385581.90000004,2023,11,44,4,324005600.65000004,219725713.15,202826035.73333332,315315610.02500004,22437459.3128839,0,0
Alabama,2023-11-12,358765563.15000004,2023,11,45,4,341385581.90000004,237105694.4,203132040.5,332695591.2750001,22437459.31288395,0,0
Alabama,2023-11-19,376145544.4,2023,11,46,4,358765563.15000004,254485675.65000004,206852538.6,350075572.52500004,22437459.31288398,0,0
Alabama,2023-11-26,393525525.65,2023,11,47,4,376145544.4,271865656.90000004,211451722.7,367455553.7750001,22437459.312884007,0,0
Alabama,2023-12-03,410905506.9,2023,12,48,4,393525525.65,289245638.15000004,401783926.4,384835535.02500004,22437459.312884036,0,0
Arizona,2019-08-11,111457636.23333332,2019,8,32,3,112510155.36666666,118825270.16666666,109101594.6,113036414.93333334,1358796.3583215026,0,0
Arizona,2019-08-18,110405117.1,2019,8,33,3,111457636.23333332,117772751.03333332,109804101.72222222,111983895.8,1358796.358321466,0,0
Arizona,2019-08-25,126342976.7875,2019,8,34,3,110405117.1,116720231.9,110506608.84444444,115178971.37187499,7492120.652441132,0,0
Arizona,2019-09-01,142280836.475,2019,9,35,3,126342976.7875,115667712.76666668,111209115.96666668,122621641.64895833,14991228.161795333,0,0
Arizona,2019-09-08,158218696.1625,2019,9,36,3,142280836.475,114615193.63333333,111911623.0888889,134311906.63125,20575688.381292723,0,0
Arizona,2019-09-15,174156555.85,2019,9,37,3,158218696.1625,113562674.5,112614130.21111111,150249766.31875,20575688.38129275,0,0
Arizona,2019-09-22,190094415.5375,2019,9,38,3,174156555.85,112510155.36666666,113316637.33333334,166187626.00625,20575688.38129278,0,0
Arizona,2019-09-29,206032275.225,2019,9,39,3,190094415.5375,111457636.23333332,114019144.45555556,182125485.69375,20575688.38129281,0,0
Arizona,2019-10-06,221970134.9125,2019,10,40,4,206032275.225,110405117.1,114721651.5777778,198063345.38125,20575688.381292835,0,0
Arizona,2019-10-13,237907994.6,2019,10,41,4,221970134.9125,126342976.7875,115424158.7,214001205.06874996,20575688.381292865,0,0
Arizona,2019-10-20,116127753.8,2019,10,42,4,237907994.6,142280836.475,115766745.66923076,195509539.634375,54497669.59087843,0,0
Arizona,2019-10-27,115216831.4,2019,10,43,4,116127753.8,158218696.1625,116109332.63846156,172805678.678125,66293081.07318338,0,0
Arizona,2019-11-03,115641546.6,2019,11,44,4,115216831.4,174156555.85,116451919.60769232,146223531.6,61124108.33928583,0,0
Arizona,2019-11-10,116066261.8,2019,11,45,4,115641546.6,190094415.5375,116794506.57692309,115763098.4,423502.885949015,0,0
Arizona,2019-11-17,116490977.0,2019,11,46,4,116066261.8,206032275.225,117137093.54615384,115853904.19999999,548304.9654938685,0,0
Arizona,2019-11-24,114640798.3,2019,11,47,4,116490977.0,221970134.9125,117479680.5153846,115709895.925,792617.1090332674,0,0
Arizona,2019-12-01,113225639.06666668,2019,12,48,4,114640798.3,237907994.6,117822267.4846154,115105919.04166666,1482389.2707541117,0,0
Arizona,2019-12-08,111810479.83333331,2019,12,49,4,113225639.06666668,116127753.8,118164854.45384616,114041973.55000001,2000181.2564137583,0,0
Arizona,2019-12-15,110395320.6,2019,12,50,4,111810479.83333331,115216831.4,118507441.42307691,112518059.45,1826962.7143105732,0,0
Arizona,2019-12-22,117291973.5,2019,12,51,4,110395320.6,115641546.6,118850028.39230768,113180853.25,2974358.806233572,0,0
Arizona,2019-12-29,108536780.4,2019,12,52,4,117291973.5,116066261.8,119192615.36153844,112008638.58333331,3768708.3946800753,0,0
Arizona,2020-01-05,118349205.6,2020,1,1,1,108536780.4,116490977.0,119535202.33076924,113643320.025,4901845.857501651,0,0
Arizona,2020-01-12,123994824.2,2020,1,2,1,118349205.6,114640798.3,119877789.3,117043195.925,6388839.026269628,0,0
Arizona,2020-01-19,110294021.9,2020,1,3,1,123994824.2,113225639.06666668,118825270.16666666,115293708.025,7204128.917958171,0,0
Arizona,2020-01-26,109185129.2,2020,1,4,1,110294021.9,111810479.83333331,117772751.03333332,115455795.22500001,7005997.32823763,0,0
Arizona,2020-02-02,115328264.3,2020,2,5,1,109185129.2,110395320.6,116720231.9,114700559.9,6748207.530991242,0,0
Arizona,2020-02-09,135907143.5,2020,2,6,1,115328264.3,117291973.5,115667712.76666668,117678639.72500001,12442868.318481706,0,0
Arizona,2020-02-16,110562941.7,2020,2,7,1,135907143.5,108536780.4,114615193.63333333,117745869.675,12390284.022440061,0,0
Arizona,2020-02-23,110993229.1,2020,2,8,1,110562941.7,118349205.6,113562674.5,118197894.65,12000721.997904107,0,0
Arizona,2020-03-01,122929012.85,2020,3,9,1,110993229.1,123994824.2,112510155.36666666,120098081.7875,11996636.221035564,0,0
Arizona,2020-03-08,134864796.6,2020,3,10,1,122929012.85,110294021.9,111457636.23333332,119837495.0625,11541456.49703242,0,0
Arizona,2020-03-15,139557887.4,2020,3,11,1,134864796.6,109185129.2,110405117.1,127086231.48750001,12810353.482675107,0,0
Arizona,2020-03-22,135979843.39999998,2020,3,12,1,139557887.4,115328264.3,126342976.7875,133332885.0625,7219057.014021969,0,0
Arizona,2020-03-29,119847336.0,2020,3,13,1,135979843.39999998,135907143.5,142280836.475,132562465.85,8709949.21466648,0,0
Arizona,2020-04-05,126176636.65,2020,4,14,2,119847336.0,110562941.7,158218696.1625,130390425.8625,9022133.946138397,0,0
Arizona,2020-04-12,132505937.3,2020,4,15,2,126176636.65,110993229.1,174156555.85,128627438.33749999,7122668.984157016,0,0
Arizona,2020-04-19,125902822.2,2020,4,16,2,132505937.3,122929012.85,190094415.5375,126108183.03750001,5169665.50178231,0,0
Arizona,2020-04-26,127294783.0,2020,4,17,2,125902822.2,134864796.6,206032275.225,127970044.7875,3083289.441518316,0,0
Arizona,2020-05-03,109641290.9,2020,5,18,2,127294783.0,139557887.4,221970134.9125,123836208.35,9880831.828906892,0,0
Arizona,2020-05-10,270116093.2,2020,5,19,2,109641290.9,135979843.39999998,237907994.6,158238747.325,75014208.14941356,0,0
Arizona,2020-05-17,130942704.6,2020,5,20,2,270116093.2,119847336.0,116127753.8,159498717.925,74329236.2038756,0,0
Arizona,2020-05-24,131535234.9,2020,5,21,2,130942704.6,126176636.65,115216831.4,160558830.9,73744770.8069559,0,0
Arizona,2020-05-31,131413795.1,2020,5,22,2,131535234.9,132505937.3,115641546.6,166001956.95000002,69409894.61514907,0,0
Arizona,2020-06-07,264768805.35,2020,6,23,2,131413795.1,125902822.2,116066261.8,164665134.9875,66736269.53765004,0,0
Arizona,2020-06-14,398123815.6,2020,6,24,2,264768805.35,127294783.0,116490977.0,231460412.7375,127646002.33810246,0,0
Arizona,2020-06-21,134529099.4,2020,6,25,2,398123815.6,109641290.9,114640798.3,232208878.8625,126871198.82254876,0,0
Arizona,2020-06-28,135096231.10000002,2020,6,26,2,134529099.4,270116093.2,113225639.06666668,233129487.8625,125905693.05773082,0,0
Arizona,2020-07-05,136727796.95000002,2020,7,27,3,135096231.10000002,130942704.6,111810479.83333331,201119235.76250005,131339693.51105641,0,0
Arizona,2020-07-12,138359362.8,2020,7,28,3,136727796.95000002,131535234.9,110395320.6,136178122.5625,1727205.5883262681,0,0
Arizona,2020-07-19,135991552.6,2020,7,29,3,138359362.8,131413795.1,117291973.5,136543735.8625,1382094.5521122236,0,0
Arizona,2020-07-26,132190420.9,2020,7,30,3,135991552.6,264768805.35,108536780.4,135817283.3125,2612515.0046519493,0,0
Arizona,2020-08-02,130087932.55,2020,8,31,3,132190420.9,398123815.6,118349205.6,134157317.2125,3717085.7407240863,0,0
Arizona,2020-08-09,127985444.2,2020,8,32,3,130087932.55,134529099.4,123994824.2,131563837.5625,3414696.755439285,0,0
Arizona,2020-08-16,270271800.1,2020,8,33,3,127985444.2,135096231.10000002,110294021.9,165133899.4375,70112952.81063913,0,0
Arizona,2020-08-23,135396922.10000002,2020,8,34,3,270271800.1,136727796.95000002,109185129.2,165935524.7375,69627396.63383132,0,0
Arizona,2020-08-30,135895402.9,2020,8,35,3,135396922.10000002,138359362.8,115328264.3,167387392.32500002,68684909.70224972,0,0
Arizona,2020-09-06,111821589.7,2020,9,36,3,135895402.9,135991552.6,135907143.5,163346428.70000002,72163189.64601357,0,0
Arizona,2020-09-13,272143295.2,2020,9,37,3,111821589.7,132190420.9,110562941.7,163814302.47500002,73087676.36059472,0,0
Arizona,2020-09-20,130208124.9,2020,9,38,3,272143295.2,130087932.55,110993229.1,162517103.175,73802714.64542577,0,0
Arizona,2020-09-27,127220753.8,2020,9,39,3,130208124.9,127985444.2,122929012.85,160348440.9,74964051.46584266,0,0
Arizona,2020-10-04,131624639.15,2020,10,40,4,127220753.8,270271800.1,134864796.6,165299203.2625,71253042.84549795,0,0
Arizona,2020-10-11,136028524.5,2020,10,41,4,131624639.15,135396922.10000002,139557887.4,131270510.5875,3664846.373187881,0,0
Arizona,2020-10-18,130530705.5,2020,10,42,4,136028524.5,135895402.9,135979843.39999998,131351155.73750001,3637120.219570107,0,0
Arizona,2020-10-25,125675791.7,2020,10,43,4,130530705.5,111821589.7,119847336.0,130964915.2125,4252008.948526657,0,0
Arizona,2020-11-01,169413309.36666667,2020,11,44,4,125675791.7,272143295.2,126176636.65,140412082.76666665,19791299.59072511,0,0
Arizona,2020-11-08,213150827.03333333,2020,11,45,4,169413309.36666667,130208124.9,132505937.3,159692658.4,40660519.61412956,0,0
Arizona,2020-11-15,256888344.7,2020,11,46,4,213150827.03333333,127220753.8,125902822.2,191282068.2,56464892.50915093,0,0
Arizona,2020-11-22,126324974.6,2020,11,47,4,256888344.7,131624639.15,127294783.0,191444363.92499998,56213839.90728381,0,0
Arizona,2020-11-29,119295867.9,2020,11,48,4,126324974.6,136028524.5,109641290.9,178915003.5583333,67260900.03434682,0,0
Arizona,2020-12-06,234075069.6,2020,12,49,4,119295867.9,130530705.5,270116093.2,184146064.2,71491657.59083055,0,0
Arizona,2020-12-13,256763994.4,2020,12,50,4,234075069.6,125675791.7,130942704.6,184114976.625,71449496.99775311,0,0
Arizona,2020-12-20,123308775.5,2020,12,51,4,256763994.4,169413309.36666667,131535234.9,183360926.85,72273847.87654874,0,0
Arizona,2020-12-27,117662825.2,2020,12,52,4,123308775.5,213150827.03333333,131413795.1,182952666.175,72759350.68355884,0,0
Arizona,2021-01-03,131162678.35,2021,1,53,1,117662825.2,256888344.7,264768805.35,157224568.3625,66590119.32323042,0,0
Arizona,2021-01-10,144662531.5,2021,1,1,1,131162678.35,126324974.6,398123815.6,129199202.6375,11701209.519048918,0,0
Arizona,2021-01-17,123411182.9,2021,1,2,1,144662531.5,119295867.9,134529099.4,129224804.48749998,11684125.005417142,0,0
Arizona,2021-01-24,118460351.1,2021,1,3,1,123411182.9,234075069.6,135096231.10000002,129424185.96249999,11424993.234475479,0,0
Arizona,2021-01-31,119030150.7,2021,1,4,1,118460351.1,256763994.4,136727796.95000002,126391054.05,12380165.153524466,0,0
Arizona,2021-02-07,144090338.5,2021,2,5,1,119030150.7,123308775.5,138359362.8,126248005.8,12098779.529556764,0,0
Arizona,2021-02-14,123255297.4,2021,2,6,1,144090338.5,117662825.2,135991552.6,126209034.42499998,12111207.793385072,0,0
Arizona,2021-02-21,122351716.7,2021,2,7,1,123255297.4,131162678.35,132190420.9,127181875.825,11417752.082406655,0,0
Arizona,2021-02-28,124760493.7,2021,2,8,1,122351716.7,144662531.5,130087932.55,128614461.575,10364980.286252454,0,0
Arizona,2021-03-07,119728725.2,2021,3,9,1,124760493.7,123411182.9,127985444.2,122524058.25,2111866.685089318,0,0
Arizona,2021-03-14,351183330.8,2021,3,10,1,119728725.2,118460351.1,270271800.1,179506066.60000002,114469953.92196389,0,0
Arizona,2021-03-21,144705320.5,2021,3,11,1,351183330.8,119030150.7,135396922.10000002,185094467.55,111249962.34996036,0,0
Arizona,2021-03-28,125617567.8,2021,3,12,1,144705320.5,144090338.5,135895402.9,185308736.075,111095742.38457361,0,0
Arizona,2021-04-04,140912771.70000002,2021,4,13,2,125617567.8,123255297.4,111821589.7,190604747.7,107369866.65700833,0,0
Arizona,2021-04-11,155493045.0,2021,4,14,2,140912771.70000002,122351716.7,272143295.2,141682176.25,12363159.315743843,0,0
Arizona,2021-04-18,134735709.4,2021,4,15,2,155493045.0,124760493.7,130208124.9,139189773.475,12554001.20771489,0,0
Arizona,2021-04-25,139157806.0,2021,4,16,2,134735709.4,119728725.2,127220753.8,142574833.025,8995750.503741426,0,0
Arizona,2021-05-02,147261983.1,2021,5,17,2,139157806.0,351183330.8,131624639.15,144162135.875,9163321.595792143,0,0
Arizona,2021-05-09,155366160.2,2021,5,18,2,147261983.1,144705320.5,136028524.5,144130414.675,9111092.553252466,0,0
Arizona,2021-05-16,334133435.6,2021,5,19,2,155366160.2,125617567.8,130530705.5,193979846.22500002,93669739.3194678,0,0
Arizona,2021-05-23,146832910.9,2021,5,20,2,334133435.6,140912771.70000002,125675791.7,195898622.45000002,92240104.79871336,0,0
Arizona,2021-05-30,149964412.1,2021,5,21,2,146832910.9,155493045.0,169413309.36666667,196574229.7,91773841.61154698,0,0
Arizona,2021-06-06,153270396.0,2021,6,22,2,149964412.1,134735709.4,213150827.03333333,196050288.64999998,92092947.5706091,0,0
Arizona,2021-06-13,152816610.70000002,2021,6,23,2,153270396.0,139157806.0,256888344.7,150721082.425,2976612.517810258,0,0
Arizona,2021-06-20,154949376.2,2021,6,24,2,152816610.70000002,147261983.1,126324974.6,152750198.75,2071392.8037201974,0,0
Arizona,2021-06-27,147305127.3,2021,6,25,2,154949376.2,155366160.2,119295867.9,152085377.55,3316235.384001972,0,0
Arizona,2021-07-04,263072289.3,2021,7,26,3,147305127.3,334133435.6,234075069.6,179535850.875,55784013.89698077,0,0
Arizona,2021-07-11,201120666.9,2021,7,27,3,263072289.3,146832910.9,256763994.4,191611864.925,53242322.28010661,0,0
Arizona,2021-07-18,146199273.8,2021,7,28,3,201120666.9,149964412.1,123308775.5,189424339.32500002,55387299.764203645,0,0
Arizona,2021-07-25,140495761.29999998,2021,7,29,3,146199273.8,153270396.0,117662825.2,187721997.825,57188707.46665633,0,0
Arizona,2021-08-01,147421388.2,2021,8,30,3,140495761.29999998,152816610.70000002,131162678.35,158809272.55,28368613.904507514,0,0
Arizona,2021-08-08,154347015.1,2021,8,31,3,147421388.2,154949376.2,144662531.5,147115859.6,5687670.543113439,0,0
Arizona,2021-08-15,149953473.10000002,2021,8,32,3,154347015.1,147305127.3,123411182.9,148054409.425,5794744.928858455,0,0
Arizona,2021-08-22,146414999.70000002,2021,8,33,3,149953473.10000002,263072289.3,118460351.1,149534219.025,3537059.1989882956,0,0
Arizona,2021-08-29,147911738.1,2021,8,34,3,146414999.70000002,201120666.9,119030150.7,149656806.5,3446768.6718748803,0,0
Arizona,2021-09-05,152933490.9,2021,9,35,3,147911738.1,146199273.8,144090338.5,149303425.45000002,2821331.4889691877,0,0
Arizona,2021-09-12,150725268.7,2021,9,36,3,152933490.9,140495761.29999998,123255297.4,149496374.35,2905735.321750335,0,0
Arizona,2021-09-19,148517046.5,2021,9,37,3,150725268.7,147421388.2,122351716.7,150021886.04999998,2286879.7080285707,0,0
Arizona,2021-09-26,143876041.6,2021,9,38,3,148517046.5,154347015.1,124760493.7,149012961.925,3870246.524002326,0,0
Arizona,2021-10-03,121976001.2,2021,10,39,4,143876041.6,149953473.10000002,119728725.2,141273589.5,13177905.50049116,0,0
Arizona,2021-10-10,201963815.2,2021,10,40,4,121976001.2,146414999.70000002,351183330.8,154083226.125,33953859.25094377,0,0
Arizona,2021-10-17,197141586.8,2021,10,41,4,201963815.2,147911738.1,144705320.5,166239361.2,39541317.05213655,0,0
Arizona,2021-10-24,195856139.9,2021,10,42,4,197141586.8,152933490.9,125617567.8,179234385.775,38262689.07114946,0,0
Arizona,2021-10-31,194283831.3,2021,10,43,4,195856139.9,150725268.7,140912771.70000002,197311343.29999998,3314501.364968339,0,0
Arizona,2021-11-07,288813442.2,2021,11,44,4,194283831.3,148517046.5,155493045.0,219023750.05,46541135.70706552,0,0
Arizona,2021-11-14,196009266.2,2021,11,45,4,288813442.2,143876041.6,134735709.4,218740669.90000004,46721689.465769656,0,0
Arizona,2021-11-21,199577574.0,2021,11,46,4,196009266.2,121976001.2,139157806.0,219671028.425,46147622.050758556,0,0
Arizona,2021-11-28,184063173.8,2021,11,47,4,199577574.0,201963815.2,147261983.1,217115864.05,48256616.596474506,0,0
Arizona,2021-12-05,261011712.05,2021,12,48,4,184063173.8,197141586.8,155366160.2,210165431.5125,34540661.28129668,0,0
Arizona,2021-12-12,337960250.29999995,2021,12,49,4,261011712.05,195856139.9,334133435.6,245653177.53749996,69935136.7723058,0,0
Arizona,2021-12-19,191792531.8,2021,12,50,4,337960250.29999995,194283831.3,146832910.9,243706916.98749998,71730110.51500618,0,0
Arizona,2021-12-26,187019454.4,2021,12,51,4,191792531.8,288813442.2,149964412.1,244445987.1375,70921397.04849607,0,0
Arizona,2022-01-02,198682995.6,2022,1,52,1,187019454.4,196009266.2,153270396.0,228863808.025,72888372.65970436,0,0
Arizona,2022-01-09,210346536.8,2022,1,1,1,198682995.6,199577574.0,152816610.70000002,196960379.64999998,10127277.606915176,0,0
Arizona,2022-01-16,190506027.8,2022,1,2,1,210346536.8,184063173.8,154949376.2,196638753.65,10363774.866490833,0,0
Arizona,2022-01-23,184460686.8,2022,1,3,1,190506027.8,261011712.05,147305127.3,195999061.75,11200610.990540296,0,0
Arizona,2022-01-30,184840307.1,2022,1,4,1,184460686.8,337960250.29999995,263072289.3,192538389.625,12189754.685594864,0,0
Arizona,2022-02-06,182124830.9,2022,2,5,1,184840307.1,191792531.8,201120666.9,185482963.15000004,3557446.9506926923,0,0
Arizona,2022-02-13,407891589.9,2022,2,6,1,182124830.9,187019454.4,146199273.8,239829353.675,112047923.83675319,0,0
Arizona,2022-02-20,186140485.6,2022,2,7,1,407891589.9,198682995.6,140495761.29999998,240249303.375,111774045.22970803,0,0
Arizona,2022-02-27,191804855.7,2022,2,8,1,186140485.6,210346536.8,147421388.2,241990440.525,110672027.43402216,0,0
Arizona,2022-03-06,216587578.0,2022,3,9,1,191804855.7,190506027.8,154347015.1,250606127.3,105687253.95136726,0,0
Arizona,2022-03-13,429620124.1,2022,3,10,1,216587578.0,184460686.8,149953473.10000002,256038260.85,116474101.4828857,0,0
Arizona,2022-03-20,203135958.2,2022,3,11,1,429620124.1,184840307.1,146414999.70000002,260287129.0,113342242.88599701,0,0
Arizona,2022-03-27,204330836.5,2022,3,12,1,203135958.2,182124830.9,147911738.1,263418624.2,110967640.82762174,0,0
Arizona,2022-04-03,218644661.9,2022,4,13,2,204330836.5,407891589.9,152933490.9,263932895.175,110682661.76454884,0,0
Arizona,2022-04-10,232958487.3,2022,4,14,2,218644661.9,186140485.6,150725268.7,214767485.975,14025703.939603485,0,0
Arizona,2022-04-17,413519253.8,2022,4,15,2,232958487.3,191804855.7,148517046.5,267363309.87500003,98135707.26517294,0,0
