State,Date,Total
Kentucky,2021-09-26,109298751.7
Kentucky,2021-10-03,97469454.4
Kentucky,2021-10-10,160624309.8
Kentucky,2021-10-17,158469037.80000004
Kentucky,2021-10-24,154857048.1
Kentucky,2021-10-31,152099528.29999998
Kentucky,2021-11-07,228880531.10000002
Kentucky,2021-11-14,157931326.0
Kentucky,2021-11-21,162353803.4
Kentucky,2021-11-28,149030289.8
Kentucky,2021-12-05,209207022.15
Kentucky,2021-12-12,269383754.5
Kentucky,2021-12-19,160380710.10000002
Kentucky,2021-12-26,154868195.1
Kentucky,2022-01-02,163266173.14999998
Kentucky,2022-01-09,171664151.2
Kentucky,2022-01-16,156262856.2
Kentucky,2022-01-23,144556708.5
Kentucky,2022-01-30,147313253.0
Kentucky,2022-02-06,150002539.5
Kentucky,2022-02-13,328849857.1
Kentucky,2022-02-20,145625623.6
Kentucky,2022-02-27,156479215.79999998
Kentucky,2022-03-06,166881514.0
Kentucky,2022-03-13,350760457.1
Kentucky,2022-03-20,163477368.89999998
Kentucky,2022-03-27,164099532.9
Kentucky,2022-04-03,173878879.55
Kentucky,2022-04-10,183658226.20000002
Kentucky,2022-04-17,326914062.9
Kentucky,2022-04-24,164162639.39999998
Kentucky,2022-05-01,169644107.64999998
Kentucky,2022-05-08,175125575.9
Kentucky,2022-05-15,172918709.00000003
Kentucky,2022-05-22,180195377.8
Kentucky,2022-05-29,175426518.6
Kentucky,2022-06-05,314282046.5
Kentucky,2022-06-12,163543172.20000002
Kentucky,2022-06-19,181679224.9
Kentucky,2022-06-26,178023499.70000002
Kentucky,2022-07-03,180340329.4
Kentucky,2022-07-10,182657159.1
Kentucky,2022-07-17,176803762.0
Kentucky,2022-07-24,175521543.0
Kentucky,2022-07-31,176939926.7
Kentucky,2022-08-07,170241063.4
Kentucky,2022-08-14,182433637.4
Kentucky,2022-08-21,178715626.79999998
Kentucky,2022-08-28,180785746.2
Kentucky,2022-09-04,150103192.7
Kentucky,2022-09-11,169675963.50000003
Kentucky,2022-09-18,176248302.7
Kentucky,2022-09-25,175430228.10000002
Kentucky,2022-10-02,259894096.5
Kentucky,2022-10-09,344357964.9
Kentucky,2022-10-16,169028833.1
Kentucky,2022-10-23,164783226.7
Kentucky,2022-10-30,161908388.2
Kentucky,2022-11-06,331956744.59999996
Kentucky,2022-11-13,502005100.99999994
Kentucky,2022-11-20,165319823.4
Kentucky,2022-11-27,163202263.89999998
Kentucky,2022-12-04,168377122.35
Kentucky,2022-12-11,173551980.8
Kentucky,2022-12-18,167654026.6
Kentucky,2022-12-25,171908926.2
Kentucky,2023-01-01,154450235.0
Kentucky,2023-01-08,157169598.39999998
Kentucky,2023-01-15,159888961.79999998
Kentucky,2023-01-22,151381165.29999998
Kentucky,2023-01-29,152849458.49999997
Kentucky,2023-02-05,169379032.7
Kentucky,2023-02-12,165726184.0
Kentucky,2023-02-19,162073335.30000004
Kentucky,2023-02-26,163522695.4
Kentucky,2023-03-05,167792483.96666667
Kentucky,2023-03-12,172062272.53333333
Kentucky,2023-03-19,176332061.1
Kentucky,2023-03-26,163351236.4
Kentucky,2023-04-02,167107227.16666666
Kentucky,2023-04-09,170863217.93333334
Kentucky,2023-04-16,174619208.7
Kentucky,2023-04-23,175063638.79999998
Kentucky,2023-04-30,177480411.4
Kentucky,2023-05-07,332144658.5
Kentucky,2023-05-14,315514969.82222223
Kentucky,2023-05-21,298885281.14444447
Kentucky,2023-05-28,282255592.4666667
Kentucky,2023-06-04,265625903.7888889
Kentucky,2023-06-11,248996215.1111111
Kentucky,2023-06-18,232366526.43333334
Kentucky,2023-06-25,215736837.75555557
Kentucky,2023-07-02,199107149.0777778
Kentucky,2023-07-09,182477460.4
Kentucky,2023-07-16,175715871.1
Kentucky,2023-07-23,168954281.8
Kentucky,2023-07-30,162192692.5
Kentucky,2023-08-06,155431103.2
Kentucky,2023-08-13,159096904.78
Kentucky,2023-08-20,162762706.35999998
Kentucky,2023-08-27,166428507.94
Kentucky,2023-09-03,170094309.51999998
Kentucky,2023-09-10,173760111.1
Kentucky,2023-09-17,187901680.225
Kentucky,2023-09-24,202043249.35
Kentucky,2023-10-01,216184818.475
Kentucky,2023-10-08,230326387.6
Kentucky,2023-10-15,244467956.72500002
Kentucky,2023-10-22,258609525.85000002
Kentucky,2023-10-29,272751094.975
Kentucky,2023-11-05,286892664.1
Kentucky,2023-11-12,301034233.225
Kentucky,2023-11-19,315175802.35
Kentucky,2023-11-26,329317371.475
Kentucky,2023-12-03,343458940.6
Louisiana,2019-01-13,94697654.89999999
Louisiana,2019-01-20,95079088.85555555
Louisiana,2019-01-27,95460522.81111111
Louisiana,2019-02-03,95841956.76666667
Louisiana,2019-02-10,96223390.72222222
Louisiana,2019-02-17,96604824.67777777
Louisiana,2019-02-24,96986258.63333333
Louisiana,2019-03-03,97367692.58888888
Louisiana,2019-03-10,97749126.54444444
Louisiana,2019-03-17,98130560.5
Louisiana,2019-03-24,99113590.81538461
Louisiana,2019-03-31,100096621.13076922
Louisiana,2019-04-07,101079651.44615385
Louisiana,2019-04-14,102062681.76153846
Louisiana,2019-04-21,103045712.07692307
Louisiana,2019-04-28,104028742.39230768
Louisiana,2019-05-05,105011772.70769231
Louisiana,2019-05-12,105994803.02307692
Louisiana,2019-05-19,106977833.33846153
Louisiana,2019-05-26,107960863.65384614
Louisiana,2019-06-02,108943893.96923077
Louisiana,2019-06-09,109926924.28461538
Louisiana,2019-06-16,110909954.6
Louisiana,2019-06-23,109333229.68888888
Louisiana,2019-06-30,107756504.77777778
Louisiana,2019-07-07,106179779.86666666
Louisiana,2019-07-14,104603054.95555554
Louisiana,2019-07-21,103026330.04444444
Louisiana,2019-07-28,101449605.13333333
Louisiana,2019-08-04,99872880.22222221
Louisiana,2019-08-11,98296155.31111111
Louisiana,2019-08-18,96719430.39999999
Louisiana,2019-08-25,110685393.9125
Louisiana,2019-09-01,124651357.425
Louisiana,2019-09-08,138617320.9375
Louisiana,2019-09-15,152583284.45
Louisiana,2019-09-22,166549247.96249998
Louisiana,2019-09-29,180515211.475
Louisiana,2019-10-06,194481174.9875
Louisiana,2019-10-13,208447138.5
Louisiana,2019-10-20,100499698.5
Louisiana,2019-10-27,94643763.7
Louisiana,2019-11-03,95470455.60000001
Louisiana,2019-11-10,96297147.5
Louisiana,2019-11-17,97123839.4
Louisiana,2019-11-24,98028446.1
Louisiana,2019-12-01,97672036.76666667
Louisiana,2019-12-08,97315627.43333334
Louisiana,2019-12-15,96959218.10000001
Louisiana,2019-12-22,100853710.19999999
Louisiana,2019-12-29,90497588.9
Louisiana,2020-01-05,100284981.89999999
Louisiana,2020-01-12,104994962.30000001
Louisiana,2020-01-19,93011763.9
Louisiana,2020-01-26,88883700.1
Louisiana,2020-02-02,93133150.60000001
Louisiana,2020-02-09,109735019.4
Louisiana,2020-02-16,94246834.10000001
Louisiana,2020-02-23,92767324.9
Louisiana,2020-03-01,101308884.15
Louisiana,2020-03-08,109850443.4
Louisiana,2020-03-15,121196144.8
Louisiana,2020-03-22,111529226.7
Louisiana,2020-03-29,97224311.9
Louisiana,2020-04-05,107259417.5
Louisiana,2020-04-12,117294523.10000001
Louisiana,2020-04-19,102183590.7
Louisiana,2020-04-26,102360001.9
Louisiana,2020-05-03,89999954.0
Louisiana,2020-05-10,223046697.5
Louisiana,2020-05-17,109640845.5
Louisiana,2020-05-24,114631357.1
Louisiana,2020-05-31,109870800.8
Louisiana,2020-06-07,223317895.59999996
Louisiana,2020-06-14,336764990.4
Louisiana,2020-06-21,115258587.7
Louisiana,2020-06-28,107808977.9
Louisiana,2020-07-05,112675398.15
Louisiana,2020-07-12,117541818.39999999
Louisiana,2020-07-19,107757841.2
Louisiana,2020-07-26,105961502.30000001
Louisiana,2020-08-02,105120664.55000001
Louisiana,2020-08-09,104279826.8
Louisiana,2020-08-16,224177432.39999998
Louisiana,2020-08-23,117579800.7
Louisiana,2020-08-30,113353058.60000001
Louisiana,2020-09-06,94376732.6
Louisiana,2020-09-13,235963411.9
Louisiana,2020-09-20,110526069.0
Louisiana,2020-09-27,106003069.39999999
Louisiana,2020-10-04,108428710.19999999
Louisiana,2020-10-11,110854351.0
Louisiana,2020-10-18,104986483.7
Louisiana,2020-10-25,103272851.6
Louisiana,2020-11-01,141339117.4
Louisiana,2020-11-08,179405383.2
Louisiana,2020-11-15,217471649.0
Louisiana,2020-11-22,107565397.8
Louisiana,2020-11-29,99539467.39999999
Louisiana,2020-12-06,198073594.4
Louisiana,2020-12-13,223526233.0
Louisiana,2020-12-20,103692117.8
Louisiana,2020-12-27,96683773.4
Louisiana,2021-01-03,108595127.0
Louisiana,2021-01-10,120506480.6
Louisiana,2021-01-17,99444705.4
Louisiana,2021-01-24,95771376.7
Louisiana,2021-01-31,96830454.2
Louisiana,2021-02-07,115298734.6
Louisiana,2021-02-14,101323999.2
Louisiana,2021-02-21,93576881.8
Louisiana,2021-02-28,105990169.3
Louisiana,2021-03-07,96612059.0
Louisiana,2021-03-14,302521407.29999995
Louisiana,2021-03-21,119445818.3
Louisiana,2021-03-28,102299326.10000001
Louisiana,2021-04-04,111799498.2
Louisiana,2021-04-11,125522124.6
Louisiana,2021-04-18,106648613.5
Louisiana,2021-04-25,111133388.7
Louisiana,2021-05-02,115823885.3
Louisiana,2021-05-09,120514381.89999999
Louisiana,2021-05-16,271067862.8
Louisiana,2021-05-23,115983094.5
Louisiana,2021-05-30,117946580.6
Louisiana,2021-06-06,121498261.80000001
Louisiana,2021-06-13,121378724.39999999
Louisiana,2021-06-20,127441197.0
Louisiana,2021-06-27,113377115.0
Louisiana,2021-07-04,213868836.7
Louisiana,2021-07-11,163231951.7
Louisiana,2021-07-18,122116302.8
Louisiana,2021-07-25,118351245.5
Louisiana,2021-08-01,123269790.2
Louisiana,2021-08-08,128188334.9
Louisiana,2021-08-15,127627598.7
Louisiana,2021-08-22,130957346.60000001
Louisiana,2021-08-29,128868690.10000001
Louisiana,2021-09-05,119514121.30000001
Louisiana,2021-09-12,117749143.60000001
Louisiana,2021-09-19,115984165.9
Louisiana,2021-09-26,113668155.4
Louisiana,2021-10-03,103409390.3
Louisiana,2021-10-10,177059756.4
Louisiana,2021-10-17,168011333.6
Louisiana,2021-10-24,163730358.20000002
Louisiana,2021-10-31,164478870.6
Louisiana,2021-11-07,227518535.39999998
Louisiana,2021-11-14,162728719.0
Louisiana,2021-11-21,162507491.79999998
Louisiana,2021-11-28,149328484.4
Louisiana,2021-12-05,214761019.7
Louisiana,2021-12-12,280193555.0
Louisiana,2021-12-19,161572466.20000002
Louisiana,2021-12-26,152224239.6
Louisiana,2022-01-02,163217758.75
Louisiana,2022-01-09,174211277.9
Louisiana,2022-01-16,156687247.5
Louisiana,2022-01-23,149990485.8
Louisiana,2022-01-30,149359133.5
Louisiana,2022-02-06,148960741.79999998
Louisiana,2022-02-13,343628079.9
Louisiana,2022-02-20,148218415.39999998
Louisiana,2022-02-27,166316041.4
Louisiana,2022-03-06,171748523.39999998
Louisiana,2022-03-13,352738042.0
Louisiana,2022-03-20,167508572.9
Louisiana,2022-03-27,164240357.7
Louisiana,2022-04-03,174393778.5
Louisiana,2022-04-10,184547199.3
Louisiana,2022-04-17,335022032.9
Louisiana,2022-04-24,166594558.79999998
Louisiana,2022-05-01,173176123.8
Louisiana,2022-05-08,179757688.8
Louisiana,2022-05-15,181429032.6
Louisiana,2022-05-22,178706787.5
Louisiana,2022-05-29,179804431.79999998
Louisiana,2022-06-05,324918821.50000006
Louisiana,2022-06-12,174802410.6
Louisiana,2022-06-19,187019145.6
Louisiana,2022-06-26,179657907.39999998
Louisiana,2022-07-03,185209978.79999998
Louisiana,2022-07-10,190762050.2
Louisiana,2022-07-17,175186924.60000002
Louisiana,2022-07-24,179277667.9
Louisiana,2022-07-31,181707226.70000002
Louisiana,2022-08-07,180020153.6
Louisiana,2022-08-14,190112553.1
Louisiana,2022-08-21,183999610.9
Louisiana,2022-08-28,189354773.60000002
Louisiana,2022-09-04,155342817.29999998
Louisiana,2022-09-11,190158067.8
Louisiana,2022-09-18,179685597.40000004
Louisiana,2022-09-25,185329802.9
Louisiana,2022-10-02,272631718.09999996
Louisiana,2022-10-09,359933633.29999995
Louisiana,2022-10-16,183986891.79999998
Louisiana,2022-10-23,175022138.5
Louisiana,2022-10-30,171403890.6
Louisiana,2022-11-06,351092065.4
Louisiana,2022-11-13,530780240.2
Louisiana,2022-11-20,173115456.1
Louisiana,2022-11-27,162599691.3
Louisiana,2022-12-04,174568283.9
Louisiana,2022-12-11,186536876.5
Louisiana,2022-12-18,171487541.89999998
Louisiana,2022-12-25,168922814.29999998
Louisiana,2023-01-01,154640918.0
Louisiana,2023-01-08,159178568.35
Louisiana,2023-01-15,163716218.7
Louisiana,2023-01-22,156680224.3
Louisiana,2023-01-29,155106852.19999996
Louisiana,2023-02-05,176985211.4
Louisiana,2023-02-12,171081438.75
Louisiana,2023-02-19,165177666.10000002
Louisiana,2023-02-26,172155747.60000002
Louisiana,2023-03-05,176275419.76666668
Louisiana,2023-03-12,180395091.93333334
Louisiana,2023-03-19,184514764.1
Louisiana,2023-03-26,169522980.7
Louisiana,2023-04-02,170916223.0
Louisiana,2023-04-09,172309465.29999998
Louisiana,2023-04-16,173702707.6
Louisiana,2023-04-23,177272791.8
Louisiana,2023-04-30,181174166.7
Louisiana,2023-05-07,345300966.29999995
Louisiana,2023-05-14,328397384.63333327
Louisiana,2023-05-21,311493802.96666664
Louisiana,2023-05-28,294590221.29999995
Louisiana,2023-06-04,277686639.6333333
Louisiana,2023-06-11,260783057.96666664
Louisiana,2023-06-18,243879476.29999995
Louisiana,2023-06-25,226975894.6333333
Louisiana,2023-07-02,210072312.96666664
Louisiana,2023-07-09,193168731.29999998
Louisiana,2023-07-16,185360457.375
Louisiana,2023-07-23,177552183.45
Louisiana,2023-07-30,169743909.52499998
Louisiana,2023-08-06,161935635.6
Louisiana,2023-08-13,165939835.48
Louisiana,2023-08-20,169944035.35999998
Louisiana,2023-08-27,173948235.24
Louisiana,2023-09-03,177952435.12
Louisiana,2023-09-10,181956635.0
Louisiana,2023-09-17,197591113.55833334
Louisiana,2023-09-24,213225592.11666667
Louisiana,2023-10-01,228860070.675
Louisiana,2023-10-08,244494549.23333335
Louisiana,2023-10-15,260129027.7916667
Louisiana,2023-10-22,275763506.35
Louisiana,2023-10-29,291397984.90833336
Louisiana,2023-11-05,307032463.4666667
Louisiana,2023-11-12,322666942.02500004
Louisiana,2023-11-19,338301420.5833334
Louisiana,2023-11-26,353935899.1416667
Louisiana,2023-12-03,369570377.70000005
Maine,2019-01-13,25031692.5
Maine,2019-01-20,25010846.122222222
Maine,2019-01-27,24989999.744444445
Maine,2019-02-03,24969153.366666667
Maine,2019-02-10,24948306.98888889
Maine,2019-02-17,24927460.611111112
Maine,2019-02-24,24906614.233333334
Maine,2019-03-03,24885767.855555557
Maine,2019-03-10,24864921.47777778
Maine,2019-03-17,24844075.1
Maine,2019-03-24,24974257.623076923
Maine,2019-03-31,25104440.14615385
Maine,2019-04-07,25234622.66923077
Maine,2019-04-14,25364805.192307696
Maine,2019-04-21,25494987.715384617
Maine,2019-04-28,25625170.23846154
Maine,2019-05-05,25755352.761538465
Maine,2019-05-12,25885535.284615386
Maine,2019-05-19,26015717.807692308
Maine,2019-05-26,26145900.330769233
Maine,2019-06-02,26276082.853846155
Maine,2019-06-09,26406265.37692308
Maine,2019-06-16,26536447.900000002
Maine,2019-06-23,26333951.233333334
Maine,2019-06-30,26131454.566666666
Maine,2019-07-07,25928957.900000002
Maine,2019-07-14,25726461.233333334
Maine,2019-07-21,25523964.566666666
Maine,2019-07-28,25321467.9
Maine,2019-08-04,25118971.233333334
Maine,2019-08-11,24916474.566666666
Maine,2019-08-18,24713977.9
Maine,2019-08-25,28076652.349999998
Maine,2019-09-01,31439326.799999997
Maine,2019-09-08,34802001.25
Maine,2019-09-15,38164675.7
Maine,2019-09-22,41527350.15
Maine,2019-09-29,44890024.6
Maine,2019-10-06,48252699.05
Maine,2019-10-13,51615373.5
Maine,2019-10-20,26272241.099999998
Maine,2019-10-27,24846762.7
Maine,2019-11-03,24939181.333333332
Maine,2019-11-10,25031599.966666665
Maine,2019-11-17,25124018.599999998
Maine,2019-11-24,25092645.700000003
Maine,2019-12-01,25351629.96666667
Maine,2019-12-08,25610614.233333334
Maine,2019-12-15,25869598.5
Maine,2019-12-22,26726614.7
Maine,2019-12-29,25243164.8
Maine,2020-01-05,25700047.299999997
Maine,2020-01-12,26208035.599999998
Maine,2020-01-19,26100869.5
Maine,2020-01-26,23671917.2
Maine,2020-02-02,24839107.4
Maine,2020-02-09,35887495.6
Maine,2020-02-16,25099315.0
Maine,2020-02-23,25238851.599999998
Maine,2020-03-01,26511129.95
Maine,2020-03-08,27783408.3
Maine,2020-03-15,28773985.9
Maine,2020-03-22,28465732.8
Maine,2020-03-29,25032203.3
Maine,2020-04-05,26614412.65
Maine,2020-04-12,28196622.0
Maine,2020-04-19,27337984.6
Maine,2020-04-26,25890805.6
Maine,2020-05-03,25024726.400000002
Maine,2020-05-10,62089429.2
Maine,2020-05-17,29233512.7
Maine,2020-05-24,31587574.5
Maine,2020-05-31,30695405.900000002
Maine,2020-06-07,59159424.849999994
Maine,2020-06-14,87623443.8
Maine,2020-06-21,33461790.099999998
Maine,2020-06-28,32666216.900000002
Maine,2020-07-05,31848534.3
Maine,2020-07-12,31030851.7
Maine,2020-07-19,34398251.400000006
Maine,2020-07-26,34256703.6
Maine,2020-08-02,30549821.950000003
Maine,2020-08-09,26842940.3
Maine,2020-08-16,61291819.2
Maine,2020-08-23,32438671.3
Maine,2020-08-30,31354861.299999997
Maine,2020-09-06,24780924.0
Maine,2020-09-13,63750919.6
Maine,2020-09-20,29477979.0
Maine,2020-09-27,28839966.7
Maine,2020-10-04,28442052.75
Maine,2020-10-11,28044138.8
Maine,2020-10-18,28172231.599999998
Maine,2020-10-25,26759991.4
Maine,2020-11-01,36308185.13333333
Maine,2020-11-08,45856378.86666667
Maine,2020-11-15,55404572.6
Maine,2020-11-22,26885825.1
Maine,2020-11-29,26273515.900000002
Maine,2020-12-06,50188269.900000006
Maine,2020-12-13,59437716.9
Maine,2020-12-20,27075288.5
Maine,2020-12-27,27093728.8
Maine,2021-01-03,31646271.35
Maine,2021-01-10,36198813.9
Maine,2021-01-17,27089362.9
Maine,2021-01-24,26264300.6
Maine,2021-01-31,26116338.099999998
Maine,2021-02-07,29137324.4
Maine,2021-02-14,27211331.299999997
Maine,2021-02-21,26945072.2
Maine,2021-02-28,27028027.9
Maine,2021-03-07,26270826.7
Maine,2021-03-14,74120447.0
Maine,2021-03-21,30670986.0
Maine,2021-03-28,26865894.8
Maine,2021-04-04,28185004.4
Maine,2021-04-11,36680245.400000006
Maine,2021-04-18,28809628.2
Maine,2021-04-25,28539332.599999998
Maine,2021-05-02,30801253.4
Maine,2021-05-09,33063174.2
Maine,2021-05-16,71452327.9
Maine,2021-05-23,33579850.6
Maine,2021-05-30,33587974.5
Maine,2021-06-06,32751825.700000003
Maine,2021-06-13,34354336.2
Maine,2021-06-20,35928123.1
Maine,2021-06-27,34567762.199999996
Maine,2021-07-04,54349370.1
Maine,2021-07-11,41105433.400000006
Maine,2021-07-18,35155856.5
Maine,2021-07-25,35574006.800000004
Maine,2021-08-01,35831226.75
Maine,2021-08-08,36088446.7
Maine,2021-08-15,37660011.8
Maine,2021-08-22,35352230.699999996
Maine,2021-08-29,33851395.3
Maine,2021-09-05,29339259.2
Maine,2021-09-12,30526315.9
Maine,2021-09-19,31713372.599999998
Maine,2021-09-26,31024787.299999997
Maine,2021-10-03,26118467.1
Maine,2021-10-10,43838076.099999994
Maine,2021-10-17,43846987.60000001
Maine,2021-10-24,41226742.9
Maine,2021-10-31,40259828.900000006
Maine,2021-11-07,60947609.6
Maine,2021-11-14,42309514.6
Maine,2021-11-21,41755768.900000006
Maine,2021-11-28,39584633.0
Maine,2021-12-05,56213434.699999996
Maine,2021-12-12,72842236.39999999
Maine,2021-12-19,43594914.10000001
Maine,2021-12-26,41576613.300000004
Maine,2022-01-02,43141558.900000006
Maine,2022-01-09,44706504.5
Maine,2022-01-16,43350787.1
Maine,2022-01-23,39822332.0
Maine,2022-01-30,41230768.800000004
Maine,2022-02-06,40280282.5
Maine,2022-02-13,87398543.1
Maine,2022-02-20,41618979.1
Maine,2022-02-27,41625883.7
Maine,2022-03-06,42883243.099999994
Maine,2022-03-13,102873277.6
Maine,2022-03-20,42695171.900000006
Maine,2022-03-27,42142863.0
Maine,2022-04-03,46241717.6
Maine,2022-04-10,50340572.2
Maine,2022-04-17,88308674.5
Maine,2022-04-24,41993770.5
Maine,2022-05-01,46124142.849999994
Maine,2022-05-08,50254515.199999996
Maine,2022-05-15,49489859.800000004
Maine,2022-05-22,49955614.8
Maine,2022-05-29,50620252.10000001
Maine,2022-06-05,82963308.30000001
Maine,2022-06-12,43840590.5
Maine,2022-06-19,53278672.9
Maine,2022-06-26,53405146.9
Maine,2022-07-03,54767907.0
Maine,2022-07-10,56130667.1
Maine,2022-07-17,57223095.7
Maine,2022-07-24,56848076.0
Maine,2022-07-31,56910943.3
Maine,2022-08-07,46270968.800000004
Maine,2022-08-14,55607959.9
Maine,2022-08-21,54262439.2
Maine,2022-08-28,52309755.4
Maine,2022-09-04,39650663.1
Maine,2022-09-11,46496664.2
Maine,2022-09-18,49097846.199999996
Maine,2022-09-25,46571181.6
Maine,2022-10-02,71855020.15
Maine,2022-10-09,97138858.7
Maine,2022-10-16,46908089.1
Maine,2022-10-23,44300276.800000004
Maine,2022-10-30,43331365.6
Maine,2022-11-06,90112919.85
Maine,2022-11-13,136894474.1
Maine,2022-11-20,44409591.00000001
Maine,2022-11-27,43874864.9
Maine,2022-12-04,48332986.25
Maine,2022-12-11,52791107.599999994
Maine,2022-12-18,46588230.8
Maine,2022-12-25,47018805.7
Maine,2023-01-01,42599536.400000006
Maine,2023-01-08,43476428.6
Maine,2023-01-15,44353320.8
Maine,2023-01-22,43405431.60000001
Maine,2023-01-29,43975210.6
Maine,2023-02-05,44473894.6
Maine,2023-02-12,44998512.8
Maine,2023-02-19,45523131.0
Maine,2023-02-26,44869120.50000001
Maine,2023-03-05,46090365.866666675
Maine,2023-03-12,47311611.233333334
Maine,2023-03-19,48532856.6
Maine,2023-03-26,44174255.1
Maine,2023-04-02,45545069.4
Maine,2023-04-09,46915883.7
Maine,2023-04-16,48286698.0
Maine,2023-04-23,45977851.7
Maine,2023-04-30,47178282.4
Maine,2023-05-07,88938282.5
Maine,2023-05-14,84523549.8888889
Maine,2023-05-21,80108817.27777778
Maine,2023-05-28,75694084.66666667
Maine,2023-06-04,71279352.05555555
Maine,2023-06-11,66864619.44444445
Maine,2023-06-18,62449886.833333336
Maine,2023-06-25,58035154.222222224
Maine,2023-07-02,53620421.61111111
Maine,2023-07-09,49205689.0
Maine,2023-07-16,47434877.05
Maine,2023-07-23,45664065.099999994
Maine,2023-07-30,43893253.15
Maine,2023-08-06,42122441.199999996
Maine,2023-08-13,42894596.019999996
Maine,2023-08-20,43666750.839999996
Maine,2023-08-27,44438905.66
Maine,2023-09-03,45211060.48
Maine,2023-09-10,45983215.3
Maine,2023-09-17,50064357.4
Maine,2023-09-24,54145499.5
Maine,2023-10-01,58226641.599999994
Maine,2023-10-08,62307783.699999996
Maine,2023-10-15,66388925.8
Maine,2023-10-22,70470067.9
Maine,2023-10-29,74551210.0
Maine,2023-11-05,78632352.1
Maine,2023-11-12,82713494.19999999
Maine,2023-11-19,86794636.3
Maine,2023-11-26,90875778.4
Maine,2023-12-03,94956920.5
Maryland,2019-01-13,89261853.2
Maryland,2019-01-20,89196522.56666666
Maryland,2019-01-27,89131191.93333334
